team,no,pos,player,birth_date,age,caps,goals,club,club_country,nn,mins,op_rate90,pen_per90,role,g,npxg,sh90,mn,exp_min,exp_shots_match,is_taker,pen_rate90,exp_g90,exp_g_match
Paraguay,9,FW,Antonio Sanabria,1996-03-04,30,48,7,Cremonese,Italy,antonio sanabria,4392.0,0.2569259283765704,0.048565573770491824,FWD,8.0,12.95,1.7985915585808496,4392.0,57.03488372093023,1.1398051156122826,True,0.050433480453972286,0.3073594088305427,0.19478009047982067
Paraguay,10,MF,Miguel Almirón,1994-02-10,32,76,10,Atlanta United FC,United States,miguel almiron,2691.0,0.2420067861251778,0.0,FWD,4.0,6.4799999999999995,2.0638830174946565,2691.0,57.91666666666667,1.328146941813691,False,0.0,0.2420067861251778,0.1557358484787024
Paraguay,11,MF,Maurício,2001-06-22,24,3,0,Palmeiras,Brazil,mauricio,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Paraguay,12,GK,Orlando Gill,2000-06-11,26,6,0,San Lorenzo,Argentina,orlando gill,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Paraguay,13,DF,José Canale,1996-07-20,29,2,0,Lanús,Argentina,jose canale,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Paraguay,14,MF,Andrés Cubas,1996-05-11,30,33,0,Vancouver Whitecaps FC,Canada,andres cubas,171.0,0.12,0.0,MID,0.0,0.0,0.9574852108765189,171.0,62.0,0.6596009230482686,False,0.0,0.12,0.08266666666666667
Paraguay,15,DF,Gustavo Gómez (captain),1993-05-06,33,89,4,Palmeiras,Brazil,gustavo gomez,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Paraguay,16,MF,Damián Bobadilla,2001-07-11,24,19,1,São Paulo,Brazil,damian bobadilla,198.0,0.12,0.0,MID,0.0,0.18,1.5563165716405585,198.0,62.0,1.0721291937968291,False,0.0,0.12,0.08266666666666667
Paraguay,17,FW,Kaku,1995-01-11,31,33,6,Al Ain,United Arab Emirates,kaku,33.0,0.3,0.0,MID,0.0,0.0,1.2937013917949913,33.0,70.0,1.0062121936183266,False,0.0,0.3,0.23333333333333334
Paraguay,18,FW,Álex Arce,1995-06-16,30,15,1,Independiente Rivadavia,Argentina,alex arce,152.0,0.3,0.0,FWD,0.0,0.25,2.6306779030785106,152.0,70.0,2.0460828135055085,False,0.0,0.3,0.23333333333333334
Paraguay,19,FW,Julio Enciso,2004-01-23,22,32,4,Strasbourg,France,julio enciso,3880.0,0.20361854945389246,0.018324742268041216,MID,6.0,11.72,3.431232228060243,3880.0,62.348484848484844,2.377023673142744,False,0.0,0.20361854945389246,0.14105897828329417
Paraguay,20,MF,Braian Ojeda,2000-06-27,25,17,0,Orlando City SC,United States,braian ojeda,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Paraguay,21,FW,Gabriel Ávalos,1990-10-12,35,23,2,Independiente,Argentina,gabriel avalos,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Paraguay,22,GK,Gastón Olveira,1993-04-21,33,1,0,Olimpia,Paraguay,gaston olveira,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Paraguay,23,MF,Matías Galarza,2002-02-11,24,15,3,Atlanta United FC,United States,matias galarza,375.0,0.09365129873649096,0.0,MID,0.0,0.06999999999999999,1.0590811523475259,375.0,62.0,0.7295892382838511,False,0.0,0.09365129873649096,0.06451533912958266
Paraguay,24,MF,Gustavo Caballero,2001-09-21,24,2,1,Portsmouth,England,gustavo caballero,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Paraguay,25,FW,Isidro Pitta,1999-08-14,26,5,0,Red Bull Bragantino,Brazil,isidro pitta,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Paraguay,26,DF,Alexandro Maidana,2005-07-26,20,2,1,Talleres,Argentina,alexandro maidana,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Turkey,1,GK,Mert Günok,1989-03-01,37,37,0,Fenerbahçe,Turkey,mert gunok,1080.0,0.0005821378510197069,0.0,GK,0.0,0.0,0.0033440038707876906,1080.0,90.0,0.0033440038707876906,False,0.0,0.0005821378510197069,0.0005821378510197069
Turkey,2,DF,Zeki Çelik,1997-02-17,29,61,3,Roma,Italy,zeki celik,1066.0,0.03590767829841148,0.0,DEF,0.0,0.24,0.47188734935670673,1066.0,85.0,0.44567138550355634,False,0.0,0.03590767829841148,0.03391280728183307
Turkey,3,DF,Merih Demiral,1998-03-05,28,62,6,Al-Ahli,Saudi Arabia,merih demiral,206.0,0.05,0.0,DEF,2.0,0.73,0.8708681275312082,206.0,46.5,0.449948532557791,False,0.0,0.05,0.025833333333333337
Turkey,4,DF,Çağlar Söyüncü,1996-05-23,30,60,2,Fenerbahçe,Turkey,caglar soyuncu,1037.0,0.051104680840927424,0.0,DEF,1.0,0.32,0.2884118541035532,1037.0,54.04761904761905,0.17319971132673698,False,0.0,0.051104680840927424,0.030689848018228907
Turkey,5,MF,Salih Özcan,1998-01-11,28,30,1,Borussia Dortmund,Germany,salih ozcan,2606.0,0.06370050642159984,0.0,MID,0.0,0.9,0.6569199753794442,2606.0,46.5,0.33940865394604625,False,0.0,0.06370050642159984,0.03291192831782659
Turkey,6,MF,Orkun Kökçü,2000-12-29,25,50,4,Beşiktaş,Turkey,orkun kokcu,1661.0,0.13608706096305695,0.04280553883202892,MID,4.0,2.48,1.6320755304183234,1661.0,60.75,1.1016509830323684,False,0.0,0.13608706096305695,0.09185876615006344
Turkey,7,FW,Kerem Aktürkoğlu,1998-10-21,27,52,15,Fenerbahçe,Turkey,kerem akturkoglu,2241.0,0.37929630981238993,0.06305220883534138,FWD,13.0,10.37,2.697772812908957,2241.0,29.4,0.881272452216926,False,0.0,0.37929630981238993,0.1239034612053807
Turkey,8,FW,Arda Güler,2005-02-25,21,29,6,Real Madrid,Spain,arda guler,5160.0,0.19365798997232342,0.0,MID,16.0,11.56,2.407323305611491,5160.0,63.6,1.7011751359654537,False,0.0,0.19365798997232342,0.13685164624710855
Turkey,9,FW,Deniz Gül,2004-07-02,21,8,2,Porto,Portugal,deniz gul,477.0,0.3257621999040339,0.0,FWD,2.0,1.74,2.899530569147189,477.0,32.1875,1.0369848910491684,False,0.0,0.3257621999040339,0.11650523121567878
Turkey,10,MF,Hakan Çalhanoğlu (captain),1994-02-08,32,105,22,Inter Milan,Italy,hakan calhanoglu,8228.0,0.09869451213705932,0.20717063684978126,MID,34.0,6.990000000000001,2.2389874996478145,8228.0,89.0,2.214109860762839,True,0.21513873826708055,0.3138332504041399,0.31034621428853837
Turkey,11,FW,Kenan Yıldız,2005-05-04,21,28,5,Juventus,Italy,kenan yldz,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Turkey,12,GK,Altay Bayındır,1998-04-14,28,12,0,Manchester United,England,altay bayndr,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Turkey,13,DF,Eren Elmalı,2000-07-07,25,23,0,Galatasaray,Turkey,eren elmal,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Turkey,14,DF,Abdülkerim Bardakcı,1994-09-07,31,27,2,Galatasaray,Turkey,abdulkerim bardakc,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Turkey,15,DF,Ozan Kabak,2000-03-25,26,30,2,TSG Hoffenheim,Germany,ozan kabak,4035.0,0.12202830701108511,0.0,DEF,8.0,6.51,1.1769991718276822,4035.0,76.41509433962266,0.9993389194763341,False,0.0,0.12202830701108511,0.10360893991507228
Turkey,16,MF,İsmail Yüksek,1999-01-26,27,32,1,Fenerbahçe,Turkey,ismail yuksek,1657.0,0.08203378061145371,0.0,MID,1.0,0.6299999999999999,0.7875184169436944,1657.0,70.22727272727273,0.6145030071606101,False,0.0,0.08203378061145371,0.06401120759833132
Turkey,17,FW,İrfan Can Kahveci,1995-07-15,30,47,6,Kasımpaşa,Turkey,irfan can kahveci,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Turkey,18,DF,Mert Müldür,1999-04-03,27,45,3,Fenerbahçe,Turkey,mert muldur,1486.0,0.0587702467496371,0.0,DEF,1.0,1.11,0.559540281789092,1486.0,86.75,0.5393346605022636,False,0.0,0.0587702467496371,0.05664798783923354
Turkey,19,FW,Yunus Akgün,2000-07-07,25,19,4,Galatasaray,Turkey,yunus akgun,1192.0,0.21848818623929045,0.0,MID,7.0,3.12,2.1832633034635514,1192.0,69.70588235294117,1.6909588330747114,False,0.0,0.21848818623929045,0.16922124228337201
Turkey,20,DF,Ferdi Kadıoğlu,1999-10-07,26,30,2,Brighton & Hove Albion,England,ferdi kadoglu,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Turkey,21,FW,Barış Alper Yılmaz,2000-05-23,26,35,4,Galatasaray,Turkey,bars alper ylmaz,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Turkey,22,MF,Kaan Ayhan,1994-11-10,31,73,5,Galatasaray,Turkey,kaan ayhan,1468.0,0.043753324700788736,0.0,DEF,0.0,0.81,0.6142841138854835,1468.0,63.6,0.4340941071457417,False,0.0,0.043753324700788736,0.030919016121890706
Turkey,23,GK,Uğurcan Çakır,1996-04-05,30,39,0,Galatasaray,Turkey,ugurcan cakr,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Turkey,24,FW,Oğuz Aydın,2000-10-27,25,11,0,Fenerbahçe,Turkey,oguz aydn,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Turkey,25,DF,Samet Akaydin,1994-03-13,32,19,1,Çaykur Rizespor,Turkey,samet akaydin,472.0,0.07543669169612582,0.0,DEF,1.0,0.35,0.48426846175800947,472.0,84.25,0.45332908781235887,False,0.0,0.07543669169612582,0.07061712528220668
Turkey,26,FW,Can Uzun,2005-11-11,20,6,1,Eintracht Frankfurt,Germany,can uzun,2403.0,0.2497250044487734,0.02958801498127341,MID,15.0,7.19,2.8875948776603084,2403.0,51.339285714285715,1.647189538347894,False,0.0,0.2497250044487734,0.1424522594821872
United States,1,GK,Matt Turner,1994-06-24,31,54,0,New England Revolution,United States,matt turner,1755.0,0.00048402473006132937,0.0,GK,0.0,0.0,0.0022767685928767253,1755.0,85.0,0.002150281448828018,False,0.0,0.00048402473006132937,0.0004571344672801444
United States,2,DF,Sergiño Dest,2000-11-03,25,39,3,PSV Eindhoven,Netherlands,sergino dest,1102.0,0.0357502569324381,0.0,DEF,0.0,0.25,0.5833867032713159,1102.0,75.71428571428571,0.49078563925999585,False,0.0,0.0357502569324381,0.03007561297490824
United States,3,DF,Chris Richards,2000-03-28,26,36,3,Crystal Palace,England,chris richards,7111.0,0.05723314972668424,0.0,DEF,3.0,4.99,0.5117000883660372,7111.0,79.51807228915662,0.45210449574509304,False,0.0,0.05723314972668424,0.05056744152558446
United States,4,MF,Tyler Adams,1999-02-14,27,54,2,Bournemouth,England,tyler adams,4041.0,0.07178160336284722,0.0,MID,2.0,2.21,0.5040728577540177,4041.0,69.91071428571429,0.3915565948624959,False,0.0,0.07178160336284722,0.055758924040783114
United States,5,DF,Antonee Robinson,1997-08-08,28,54,5,Fulham,England,antonee robinson,8199.0,0.02250338333390504,0.008671789242590558,DEF,1.0,1.7100000000000002,0.45716922072469496,8199.0,80.89473684210526,0.41091759780927256,False,0.0,0.02250338333390504,0.020226725253925174
United States,6,DF,Auston Trusty,1998-08-12,27,8,0,Celtic,Scotland,auston trusty,4017.0,0.04549594503363768,0.0,DEF,2.0,1.86,0.3387962897378716,4017.0,78.36734693877551,0.29500629310508547,False,0.0,0.04549594503363768,0.03961551676398383
United States,7,MF,Giovanni Reyna,2002-11-13,23,38,9,Borussia Mönchengladbach,Germany,giovanni reyna,1846.0,0.13518631538265155,0.0,MID,3.0,2.92,1.4544082715210478,1846.0,31.81818181818182,0.5141847424569361,False,0.0,0.13518631538265155,0.04779314180194752
United States,8,MF,Weston McKennie,1998-08-28,27,66,12,Juventus,Italy,weston mckennie,9468.0,0.14559174840864403,0.0,MID,14.0,16.1,1.0315857394154895,9468.0,75.86776859504131,0.8696012018213216,False,0.0,0.14559174840864403,0.12273023419571644
United States,9,FW,Ricardo Pepi,2003-01-09,23,37,13,PSV Eindhoven,Netherlands,ricardo pepi,534.0,0.5428330328317972,0.0,FWD,6.0,6.380000000000001,4.023386002657939,534.0,29.75,1.3299525953230409,False,0.0,0.5428330328317972,0.17943647474162183
United States,10,FW,Christian Pulisic,1998-09-18,27,86,33,Milan,Italy,christian pulisic,8504.0,0.31811270582573625,0.041698024459078054,FWD,39.0,29.04,2.3146330196724048,8504.0,72.64462809917356,1.8682850544463212,False,0.0,0.31811270582573625,0.25676865787036013
United States,11,FW,Brenden Aaronson,2000-10-22,25,58,9,Leeds United,England,brenden aaronson,3866.0,0.14832920336177727,0.0,MID,6.0,7.04,1.568486665162194,3866.0,60.06849315068494,1.0468514500359547,False,0.0,0.14832920336177727,0.09899901929092746
United States,12,DF,Miles Robinson,1997-03-14,29,40,3,FC Cincinnati,United States,miles robinson,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
United States,13,DF,Tim Ream (captain),1987-10-05,38,82,1,Charlotte FC,United States,tim ream,1769.0,0.050963070205837555,0.0,DEF,1.0,0.96,0.14697574456677495,1769.0,81.38888888888889,0.13291325048785513,False,0.0,0.050963070205837555,0.046086973982439515
United States,14,MF,Sebastian Berhalter,2001-05-10,25,13,1,Vancouver Whitecaps FC,Canada,sebastian berhalter,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
United States,15,MF,Cristian Roldan,1995-06-03,31,47,0,Seattle Sounders FC,United States,cristian roldan,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
United States,16,DF,Alex Freeman,2004-08-09,21,17,2,Villarreal,Spain,alex freeman,340.0,0.03947484989866119,0.0,DEF,0.0,0.02,0.44701622883237696,340.0,72.0,0.3576129830659016,False,0.0,0.03947484989866119,0.03157987991892896
United States,17,MF,Malik Tillman,2002-05-28,24,30,3,Bayer Leverkusen,Germany,malik tillman,3248.0,0.1868589772135749,0.0,MID,11.0,7.0,1.5627562768778913,3248.0,61.698113207547166,1.0713234854068563,False,0.0,0.1868589772135749,0.12809829255521799
United States,18,DF,Max Arfsten,2001-04-19,25,20,1,Columbus Crew,United States,max arfsten,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
United States,19,FW,Haji Wright,1998-03-27,28,20,7,Coventry City,England,haji wright,11.0,0.3,0.0,FWD,0.0,0.08,2.6601269174560582,11.0,70.0,2.068987602465823,False,0.0,0.3,0.23333333333333334
United States,20,FW,Folarin Balogun,2001-07-03,24,27,9,Monaco,France,folarin balogun,5636.0,0.42701525034242555,0.0756919801277502,FWD,31.0,29.68,3.316695644825917,5636.0,67.41176470588235,2.484270071222549,True,0.07860321013266368,0.5056184604750892,0.37871814098330203
United States,21,FW,Timothy Weah,2000-02-22,26,51,7,Marseille,France,timothy weah,6312.0,0.09739724625721355,0.0,DEF,9.0,7.43,1.1260358753271378,6312.0,61.476190476190474,0.7691599550514999,False,0.0,0.09739724625721355,0.06652901847516544
United States,22,DF,Mark McKenzie,1999-02-25,27,29,0,Toulouse,France,mark mckenzie,5284.0,0.04162819660584663,0.0,DEF,2.0,2.2800000000000002,0.35841802979848764,5284.0,81.953125,0.3263719733147687,False,0.0,0.04162819660584663,0.03790623111070583
United States,23,DF,Joe Scally,2002-12-31,23,26,0,Borussia Mönchengladbach,Germany,joe scally,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
United States,24,GK,Matt Freese,1998-09-02,27,15,0,New York City FC,United States,matt freese,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
United States,25,GK,Chris Brady,2004-03-03,22,1,0,Chicago Fire FC,United States,chris brady,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
United States,26,FW,Alejandro Zendejas,1998-02-07,28,14,2,América,Mexico,alejandro zendejas,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Curaçao,1,GK,Eloy Room,1989-02-06,37,71,0,Miami FC,United States,eloy room,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Curaçao,2,DF,Shurandy Sambo,2001-08-19,24,8,0,Sparta Rotterdam,Netherlands,shurandy sambo,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Curaçao,3,DF,Juriën Gaari,1993-12-23,32,60,1,Abha,Saudi Arabia,jurien gaari,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Curaçao,4,DF,Roshon van Eijma,1998-06-09,28,28,1,RKC Waalwijk,Netherlands,roshon van eijma,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Curaçao,5,DF,Sherel Floranus,1998-08-23,27,28,0,PEC Zwolle,Netherlands,sherel floranus,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Curaçao,6,MF,Godfried Roemeratoe,1999-08-19,26,28,1,RKC Waalwijk,Netherlands,godfried roemeratoe,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Curaçao,7,MF,Juninho Bacuna,1997-08-07,28,49,15,Volendam,Netherlands,juninho bacuna,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Curaçao,8,MF,Livano Comenencia,2004-02-03,22,20,2,Zürich,Switzerland,livano comenencia,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Curaçao,9,FW,Jürgen Locadia,1993-11-07,32,13,1,Miami FC,United States,jurgen locadia,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Curaçao,10,MF,Leandro Bacuna (captain),1991-08-21,34,72,16,Iğdır,Turkey,leandro bacuna,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Curaçao,11,FW,Jeremy Antonisse,2002-03-29,24,27,4,Kifisia,Greece,jeremy antonisse,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Curaçao,12,FW,Sontje Hansen,2002-05-18,24,6,1,Middlesbrough,England,sontje hansen,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Curaçao,13,FW,Tyrese Noslin,2002-09-11,23,7,1,Telstar,Netherlands,tyrese noslin,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Curaçao,14,FW,Kenji Gorré,1994-09-29,31,38,6,Maccabi Haifa,Israel,kenji gorre,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Curaçao,15,MF,Ar'jany Martha,2003-09-04,22,9,2,Rotherham United,England,arjany martha,58.0,0.12,0.0,DEF,0.0,0.0,0.5332807659872341,58.0,62.0,0.36737119434676124,False,0.0,0.12,0.08266666666666667
Curaçao,16,FW,Jearl Margaritha,2000-04-10,26,22,5,Beveren,Belgium,jearl margaritha,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Curaçao,17,FW,Brandley Kuwas,1992-09-19,33,35,2,Volendam,Netherlands,brandley kuwas,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Curaçao,18,DF,Armando Obispo,1999-03-05,27,6,0,PSV Eindhoven,Netherlands,armando obispo,676.0,0.0555963298829571,0.0,DEF,0.0,0.8099999999999999,0.5626557530720694,676.0,52.5,0.32821585595870717,False,0.0,0.0555963298829571,0.03243119243172498
Curaçao,19,FW,Gervane Kastaneer,1996-06-09,30,29,9,Terengganu,Malaysia,gervane kastaneer,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Curaçao,20,DF,Joshua Brenet,1994-03-20,32,18,2,Kayserispor,Turkey,joshua brenet,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Curaçao,21,MF,Tahith Chong,1999-12-04,26,6,3,Sheffield United,England,tahith chong,1986.0,0.13308260314386872,0.0,MID,4.0,2.72,1.4059781103902096,1986.0,59.39393939393939,0.9278508741969059,False,0.0,0.13308260314386872,0.08782555628349585
Curaçao,22,MF,Kevin Felida,1999-11-11,26,19,1,Den Bosch,Netherlands,kevin felida,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Curaçao,23,DF,Riechedly Bazoer,1996-10-12,29,5,0,Konyaspor,Turkey,riechedly bazoer,340.0,0.0391794831032944,0.0,DEF,0.0,0.01,0.44701622883237696,340.0,72.0,0.3576129830659016,False,0.0,0.0391794831032944,0.03134358648263552
Curaçao,24,DF,Deveron Fonville,2003-05-16,23,2,0,NEC,Netherlands,deveron fonville,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Curaçao,25,GK,Tyrick Bodak,2002-05-15,24,4,0,Telstar,Netherlands,tyrick bodak,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Curaçao,26,GK,Trevor Doornbusch,1999-07-06,26,8,0,VVV-Venlo,Netherlands,trevor doornbusch,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Ecuador,1,GK,Hernán Galíndez,1987-03-30,39,35,0,Huracán,Argentina,hernan galindez,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Ecuador,2,DF,Félix Torres,1997-01-11,29,49,5,Internacional,Brazil,felix torres,360.0,0.05324132614464846,0.0,DEF,0.0,0.5,0.9345991113648109,360.0,90.0,0.9345991113648109,False,0.0,0.05324132614464846,0.05324132614464846
Ecuador,3,DF,Piero Hincapié,2002-01-09,24,52,3,Arsenal,England,piero hincapie,8776.0,0.07116286281630285,0.0,DEF,6.0,7.609999999999999,0.6647232224368065,8776.0,90.0,0.6647232224368065,False,0.0,0.07116286281630285,0.07116286281630285
Ecuador,4,DF,Joel Ordóñez,2004-04-21,22,17,0,Club Brugge,Belgium,joel ordonez,2426.0,0.05164253021711732,0.0,DEF,1.0,1.5,0.33844628865135096,2426.0,76.61290322580645,0.28810391955088116,False,0.0,0.05164253021711732,0.04396093522066439
Ecuador,5,MF,Jordy Alcívar,1999-08-05,26,11,1,Independiente del Valle,Ecuador,jordy alcivar,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Ecuador,6,DF,Willian Pacho,2001-10-16,24,34,2,Paris Saint-Germain,France,willian pacho,10567.0,0.03691338778470672,0.0,DEF,2.0,4.4399999999999995,0.27573088315023925,10567.0,90.0,0.27573088315023925,False,0.0,0.03691338778470672,0.03691338778470672
Ecuador,7,DF,Pervis Estupiñán,1998-01-21,28,54,5,Milan,Italy,pervis estupinan,4861.0,0.053134540607908294,0.0,DEF,4.0,2.59,0.9218370733925807,4861.0,70.55555555555556,0.7226747427213441,False,0.0,0.053134540607908294,0.04165485590866885
Ecuador,8,MF,Anthony Valencia,2003-07-21,22,3,1,Antwerp,Belgium,anthony valencia,35.0,0.12,0.0,FWD,0.0,0.0,2.27065085158531,35.0,62.0,1.5642261422032135,False,0.0,0.12,0.08266666666666667
Ecuador,9,FW,John Yeboah,2000-06-23,25,23,3,Venezia,Italy,john yeboah,1627.0,0.24103783561591324,0.0,FWD,2.0,3.52,2.172575282524508,1627.0,45.0,1.086287641262254,False,0.0,0.24103783561591324,0.12051891780795662
Ecuador,10,MF,Kendry Páez,2007-05-04,19,26,2,River Plate,Argentina,kendry paez,730.0,0.2704807487624123,0.09739726027397261,FWD,2.0,1.81,2.5567954920882547,730.0,77.5,2.2016850070759975,True,0.10114330874604849,0.3716240575084608,0.32000960507673015
Ecuador,11,FW,Kevin Rodríguez,2000-03-04,26,31,2,Union Saint-Gilloise,Belgium,kevin rodriguez,1274.0,0.2848743637263436,0.0,FWD,1.0,4.78,3.0825624763624218,1274.0,46.5,1.592657279453918,False,0.0,0.2848743637263436,0.14718508792527754
Ecuador,12,GK,Moisés Ramírez,2000-09-09,25,7,0,Kifisia,Greece,moises ramirez,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Ecuador,13,FW,Enner Valencia (captain),1989-11-04,36,105,49,Pachuca,Mexico,enner valencia,192.0,0.3,0.37031250000000004,FWD,0.0,0.15,2.2770055912612275,192.0,70.0,1.7710043487587326,False,0.0,0.3,0.23333333333333334
Ecuador,14,MF,Alan Minda,2003-05-14,23,20,2,Atlético Mineiro,Brazil,alan minda,394.0,0.18552098201292433,0.0,MID,2.0,0.8999999999999999,1.3904836166782912,394.0,18.0,0.27809672333565827,False,0.0,0.18552098201292433,0.03710419640258487
Ecuador,15,MF,Pedro Vite,2002-03-09,24,17,1,UNAM,Mexico,pedro vite,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
